n,m,density,avg_degree,log_n,log_m,mean_weight,std_weight,min_weight,max_weight,skew_weight,connected_components,best_algorithm,best_time_ms
4873,81541,0.00686914,33.46644777,8.49146504,11.30886124,49.99672269,28.95323932,0.01138269,99.99802399,0.00198186,1,kruskal,22.01790700
388,495,0.00659314,2.55154639,5.96100534,6.20455776,50.57175472,27.80267744,0.26483446,99.91171265,-0.04747896,1,kruskal,0.41704000
3489,42473,0.00698016,24.34680424,8.15737044,10.65662386,50.00378686,28.83789032,0.01075672,99.99852753,-0.01044018,1,kruskal,11.78039500
980,979,0.00204082,1.99795918,6.88755257,6.88653164,48.49731623,28.38064879,0.03790911,99.96896362,0.03524505,1,kruskal,1.07406300
876,21539,0.05620091,49.17579909,6.77536609,9.97762052,50.19950881,28.82634983,0.01453204,99.99726105,-0.01462166,1,prim,3.50780500
889,8819,0.02234265,19.84026997,6.79009724,9.08466376,49.79738015,28.87264364,0.02076422,99.98770905,0.00150791,1,kruskal,2.15523500
11661,128065,0.00188376,21.96466855,9.36400522,11.76029323,50.07388132,28.87629469,0.01006295,99.99797058,-0.00441142,1,kruskal,50.75812000
337,3931,0.06943267,23.32937685,5.82008293,8.27664913,50.23893525,28.50131107,0.05698813,99.98847198,-0.00188920,1,kruskal,0.79498000
2833,38087,0.00949439,26.88810448,7.94909150,10.54762830,49.88087009,28.87863812,0.01017372,99.99392700,0.00657272,1,kruskal,9.73909900
559,95488,0.61225563,341.63864043,6.32614947,11.46675586,49.80349396,28.85650911,0.01109838,99.99865723,0.00764234,1,prim,7.70356800
10407,109803,0.00202785,21.10175843,9.25023394,11.60644313,50.02201785,28.91610713,0.01121993,99.99881744,0.00116960,1,kruskal,43.42279000
1959,13167,0.00686546,13.44257274,7.58018942,9.48546898,50.09305254,28.85435449,0.01137368,99.99294281,-0.00031766,1,kruskal,4.14052200
7136,29765,0.00116920,8.34220852,8.87290767,10.30108849,49.95640833,28.85454744,0.01205622,99.97969055,-0.00317996,1,kruskal,15.51473300
2356,81055,0.02921754,68.80730051,7.76472054,11.30288322,50.01842682,28.87784308,0.01019344,99.99868011,0.00081513,1,prim,16.46169600
797,147355,0.46454039,369.77415307,6.68085468,11.90059992,49.94921531,28.82989885,0.01077066,99.99987030,0.00148902,1,prim,15.71796700
351,1431,0.02329670,8.15384615,5.86078622,7.26612878,49.33686415,29.22555392,0.07620652,99.82153320,0.02191099,1,kruskal,0.51101400
869,1306,0.00346285,3.00575374,6.76734313,7.17472431,50.24036881,28.93278346,0.08019120,99.94567871,-0.03555005,1,kruskal,1.03816800
2072,2366,0.00110274,2.28378378,7.63626960,7.76895604,49.50902459,28.72643689,0.03005032,99.98722839,-0.01557481,1,kruskal,2.45640100
337,336,0.00593472,1.99406528,5.82008293,5.81711116,50.61326202,28.79184220,0.03782472,99.51931000,-0.04729663,1,kruskal,0.34816900
4772,128855,0.01131935,54.00461023,8.47052078,11.76644302,49.96855246,28.83205921,0.01092129,99.99965668,0.00167180,1,kruskal,31.98240000
2586,56312,0.01684775,43.55143078,7.85786756,10.93866294,49.80462287,28.86198039,0.01056658,99.99377441,0.00888454,1,kruskal,12.82424100
2601,126491,0.03740898,97.26336025,7.86365127,11.74792644,49.97846612,28.81024107,0.01039787,99.99834442,0.00406403,1,prim,26.09637600
5959,87494,0.00492872,29.36532975,8.69265796,11.37932550,50.16670040,28.87024987,0.01060225,99.99908447,-0.00236657,1,kruskal,25.34037600
608,19529,0.10583218,64.24013158,6.41017488,9.87965582,50.14835395,28.89820544,0.01545621,99.98390961,-0.00443782,1,prim,2.61088700
447,446,0.00447427,1.99552573,6.10255859,6.10031895,50.13146877,28.58717078,0.21008633,99.76767731,-0.04550346,1,kruskal,0.45346600
1436,11564,0.01122359,16.10584958,7.26961675,9.35565210,49.72632660,28.98555827,0.02692104,99.99024200,-0.00099498,1,kruskal,3.24746800
670,59770,0.26669344,178.41791045,6.50727771,10.99825914,50.10600259,28.86281540,0.01004547,99.99818420,-0.00522894,1,prim,6.48263900
959,33324,0.07254425,69.49739312,6.86589107,10.41403314,49.82579305,28.83033806,0.02217427,99.99992371,0.00713703,1,prim,4.93211200
683,66279,0.28457770,194.08199122,6.52649486,11.10162838,50.04825131,28.88144494,0.01193516,99.99965668,-0.00377379,1,prim,7.26246500
736,197900,0.73166223,537.77173913,6.60123012,12.19551713,50.04445414,28.84405251,0.01070599,99.99971008,-0.00351264,1,prim,15.81250400
366,365,0.00546448,1.99453552,5.90263333,5.89989735,50.89501611,29.22761754,0.05415278,99.74436951,-0.10406556,1,kruskal,0.37862400
828,1433,0.00418543,3.46135266,6.71901315,7.26752543,50.51165320,28.84753347,0.08472704,99.91231537,-0.01362419,1,kruskal,1.03499700
536,6717,0.04684754,25.06343284,6.28413416,8.81239691,50.09928026,28.88392765,0.04539601,99.97915649,-0.00262278,1,kruskal,1.36068500
902,901,0.00221729,1.99778271,6.80461452,6.80350526,51.46046868,29.05689622,0.23713040,99.99117279,-0.04799226,1,kruskal,0.98119600
670,170482,0.76068982,508.90149254,6.50727771,12.04638500,49.96288846,28.83599051,0.01012169,99.99958801,0.00329726,1,prim,13.82820700
915,45510,0.10883524,99.47540984,6.81892407,10.72568736,49.99481714,28.98397797,0.01258172,99.99791718,-0.00025151,1,prim,5.84115700
1218,27814,0.03752801,45.67159278,7.10496545,10.23329477,50.11689800,28.95327064,0.02012600,99.99806976,-0.00483486,1,prim,4.86361200
1632,104102,0.07821949,127.57598039,7.39756154,11.55312647,49.81367148,28.84751588,0.01082498,99.99993896,0.00761906,1,prim,16.09659200
897,186464,0.46400701,415.75027871,6.79905586,12.13599347,49.88954997,28.84763257,0.01053292,99.99983215,0.00154320,1,prim,20.30844300
6201,30603,0.00159199,9.87034349,8.73246585,10.32885332,49.88459872,28.98464890,0.01035522,99.99981689,0.00518164,1,kruskal,14.50283300
645,163357,0.78654244,506.53333333,6.46925032,12.00369327,49.97564380,28.83095396,0.01090606,99.99952698,0.00370204,1,prim,13.38751800
1223,60704,0.08123621,99.27064595,7.10906214,11.01376487,49.91434497,28.85232904,0.01009142,99.99960327,0.00587911,1,prim,9.21601900
5862,36206,0.00210762,12.35278062,8.67624612,10.49698013,49.95404875,28.96630384,0.01222506,99.99836731,0.00106576,1,kruskal,15.39247100
643,2169,0.01050857,6.74650078,6.46614472,7.68202151,50.04999422,28.67157706,0.02159436,99.89425659,0.00017237,1,kruskal,0.94526400
2177,140058,0.05913173,128.67064768,7.68570306,11.84981190,50.02886787,28.89756198,0.01019116,99.99933624,0.00205400,1,prim,25.70574200
1683,40289,0.02846468,47.87759952,7.42833319,10.60383376,49.99215247,28.93007494,0.01173586,99.99750519,-0.00119674,1,prim,8.06525300
592,75344,0.43069465,254.54054054,6.38350663,11.22981957,49.90585564,28.85983105,0.01074489,99.99834442,0.00292727,1,prim,7.74388800
5138,28991,0.00219679,11.28493577,8.54441918,10.27474072,50.05466461,28.84818547,0.01248815,99.99581146,-0.00614787,1,kruskal,12.37289000
8489,164142,0.00455604,38.67169278,9.04652649,12.00848719,50.01887747,28.85047404,0.01038814,99.99932861,-0.00324377,1,kruskal,48.21147700
10574,105387,0.00188530,19.93323246,9.26615344,11.56539457,50.15291754,28.87774700,0.01146853,99.99918365,-0.00711501,1,kruskal,43.04263600
301,18243,0.40405316,121.21594684,5.70711026,9.81153672,50.31126932,28.96786856,0.01050198,99.99677277,-0.00952015,1,prim,1.77940400
2735,10046,0.00268700,7.34625229,7.91388671,9.21492982,50.04796236,28.73827910,0.01376964,99.98061371,-0.01393303,1,kruskal,4.58056500
2387,8632,0.00303123,7.23250943,7.77779263,9.06323151,49.62918983,28.91364430,0.01087678,99.99478149,0.02132135,1,kruskal,4.00709500
2197,55567,0.02303481,50.58443332,7.69484807,10.92534478,49.98977695,28.88579017,0.01608821,99.99494171,0.00521978,1,prim,11.31004000
1160,2671,0.00397340,4.60517241,7.05617528,7.89020821,50.54979557,28.69724581,0.07918424,99.91792297,-0.00526210,1,kruskal,1.60291500
1605,30539,0.02372496,38.05482866,7.38087904,10.32675983,49.97335445,28.89811964,0.01762921,99.99807739,0.00180213,1,prim,6.38187500
2236,29185,0.01167993,26.10465116,7.71244383,10.28141016,49.90928221,28.84262002,0.01108958,99.99794006,0.00178718,1,kruskal,7.13414200
10424,166848,0.00307131,32.01227936,9.25186612,12.02483850,50.00989902,28.84938193,0.01106318,99.99974060,0.00173293,1,kruskal,54.10902900
855,854,0.00233918,1.99766082,6.75110147,6.74993119,50.04900835,29.78754015,0.16843943,99.90068817,-0.03731075,1,kruskal,0.91405700
351,350,0.00569801,1.99430199,5.86078622,5.85793315,47.98035774,29.14881515,0.04501145,98.66291046,0.08060529,1,kruskal,0.35557400
550,54485,0.36088756,198.12727273,6.30991828,10.90568071,50.22269708,28.89048293,0.01333729,99.99934387,-0.00497732,1,prim,5.44216600
370,7126,0.10438731,38.51891892,5.91350301,8.87150535,49.74361089,28.81024755,0.02237753,99.98637390,0.00564335,1,prim,1.12263500
337,782,0.01381235,4.64094955,5.82008293,6.66185474,48.33050382,28.92579047,0.38340372,99.62445831,0.08393209,1,kruskal,0.40995200
819,1823,0.00544226,4.45177045,6.70808408,7.50823877,50.16470905,28.74909809,0.07637095,99.92057800,0.00684813,1,kruskal,1.09045100
1157,10425,0.01558888,18.02074330,7.05358573,9.25196205,49.77921872,28.93544575,0.01927246,99.99266052,0.01175246,1,kruskal,2.76177000
985,73480,0.15162395,149.19796954,6.89264164,11.20476854,50.13393830,28.85388539,0.01135252,99.99785614,-0.01249403,1,prim,9.11107600
772,2718,0.00913288,7.04145078,6.64898455,7.90765159,50.63260137,28.83377915,0.05382531,99.90779114,-0.02207308,1,kruskal,1.16289100
4747,25786,0.00228911,10.86412471,8.46526812,10.15758699,50.38825626,28.88602168,0.01119796,99.99655151,-0.02290260,1,kruskal,10.35342200
301,13945,0.30885936,92.65780731,5.70711026,9.54287630,50.13445894,28.74520597,0.01435771,99.99993896,-0.00232022,1,prim,1.45111600
1136,16097,0.02496898,28.33978873,7.03526860,9.68638820,49.79983692,28.76732215,0.01347106,99.99623871,0.00530377,1,kruskal,3.53786400
436,435,0.00458716,1.99541284,6.07764224,6.07534603,50.25796509,27.53044413,0.04813424,99.87874603,-0.02665043,1,kruskal,0.45011100
4361,141327,0.01486560,64.81403348,8.38045667,11.85883163,49.93796451,28.84740109,0.01029322,99.99988556,0.00322543,1,kruskal,34.03974100
14165,105967,0.00105633,14.96180727,9.55852941,11.57088300,50.04805700,28.94473166,0.01075010,99.99987793,-0.00267002,1,kruskal,53.76440900
1070,3744,0.00654643,6.99813084,6.97541393,8.22790984,50.22787826,28.97915686,0.02066225,99.99604797,-0.01291557,1,kruskal,1.60762200
1084,6301,0.01073450,11.62546125,6.98841318,8.74846363,50.18573401,28.92346008,0.01001597,99.99933624,-0.00952322,1,kruskal,1.99557300
307,324,0.00689787,2.11074919,5.72684775,5.78074352,47.59011849,28.57056797,0.06069080,99.39248657,0.13423397,1,kruskal,0.31627900
524,29010,0.21171165,110.72519084,6.26149168,10.27539588,49.83513334,29.02818687,0.01442150,99.99647522,0.00082978,1,prim,3.11513400
695,5991,0.02484191,17.24028777,6.54391185,8.69801362,49.84817832,29.18102559,0.02772477,99.99061584,0.00075481,1,kruskal,1.51971400
1787,20531,0.01286572,22.97817571,7.48829352,9.92969122,49.60548093,28.85326280,0.01018795,99.99694061,0.01549270,1,kruskal,5.10254100
631,92915,0.46746158,294.50079239,6.44730586,11.43944038,50.13417492,28.95950924,0.01081208,99.99868011,-0.00678751,1,prim,9.21685400
7619,79378,0.00273521,20.83685523,8.93840041,11.28197653,49.85544996,28.86942771,0.01057820,99.99977875,0.00334084,1,kruskal,28.70027900
406,1640,0.01994770,8.07881773,6.00635316,7.40245152,50.59192587,29.32817719,0.03076067,99.99106598,-0.03630280,1,kruskal,0.60556000
4936,37082,0.00304460,15.02512156,8.50431057,10.52088696,49.77769346,28.90104877,0.01039249,99.99974823,0.00090953,1,kruskal,12.84195500
3218,148841,0.02875514,92.50528278,8.07651533,11.91063390,50.03659841,28.90730016,0.01026363,99.99962616,-0.00188071,1,prim,31.85566800
1137,43021,0.06661495,75.67458223,7.03614849,10.66944365,49.82924210,28.88702131,0.01317107,99.98804474,0.00609935,1,prim,6.99742700
305,11267,0.24303279,73.88196721,5.72031178,9.32963338,50.30648992,28.67729223,0.01134628,99.98204041,-0.02124283,1,prim,1.33015800
760,129338,0.44843631,340.36315789,6.63331843,11.77018441,49.93528548,28.81268701,0.01092043,99.99907684,-0.00041549,1,prim,13.85593000
1356,16747,0.01822922,24.70058997,7.21229447,9.72597442,49.80999161,28.68937973,0.01561427,99.97564697,0.01207914,1,kruskal,4.12353700
552,12849,0.08449065,46.55434783,6.31354805,9.46102127,50.03439030,28.99615829,0.01058497,99.99154663,-0.00613959,1,prim,1.97586200
392,7616,0.09937888,38.85714286,5.97126184,8.93800658,50.13369330,28.53817839,0.01007094,99.99284363,-0.00800672,1,prim,1.21729000
394,6443,0.08322031,32.70558376,5.97635091,8.77074955,49.94664280,28.81112075,0.01371095,99.97831726,-0.00448635,1,prim,1.14559400
4417,79654,0.00816735,36.06701381,8.39321601,11.28544753,50.06050896,28.80482228,0.01062120,99.99985504,0.00011995,1,kruskal,21.32881000
362,24376,0.37305826,134.67403315,5.89164421,10.10135432,50.14106439,28.90325737,0.03634869,99.99982452,-0.00446684,1,prim,2.53356900
508,20183,0.15672708,79.46062992,6.23048145,9.91259594,49.73228778,28.68278754,0.01196634,99.99992371,0.01245490,1,prim,2.45745300
534,757,0.00531934,2.83520599,6.28039584,6.62936325,51.43243746,29.30288311,0.09941848,99.98417664,-0.07428886,1,kruskal,0.61027900
557,113274,0.73152681,406.72890485,6.32256524,11.63756494,50.12830341,28.80690208,0.01041693,99.99994659,-0.00651714,1,prim,8.99003000
844,2327,0.00654118,5.51421801,6.73815249,7.75233516,49.50836183,28.94080547,0.01460549,99.99607086,0.00098609,1,kruskal,1.16347000
1448,41389,0.03950734,57.16712707,7.27793857,10.63077042,49.55477423,28.82262091,0.01104621,99.99829102,0.01458065,1,prim,7.43752000
2515,26266,0.00830846,20.88747515,7.83002808,10.17603061,50.05422579,29.07492136,0.01039200,99.99340057,-0.01049741,1,kruskal,7.52401600
1857,9421,0.00546685,10.14647281,7.52671756,9.15069652,49.69110235,28.86455971,0.01266495,99.97402954,0.02580607,1,kruskal,3.45523500
732,19104,0.07140454,52.19672131,6.59578051,9.85765302,49.44460024,28.80601608,0.01414928,99.99375153,0.02183040,1,prim,2.88609000
2598,55829,0.01654927,42.97844496,7.86249720,10.93004873,50.04824729,28.85417560,0.01432693,99.99866486,-0.00429594,1,prim,13.65150300
3422,24764,0.00423075,14.47340736,8.13798045,10.11714626,50.16058690,28.93304250,0.01162143,99.99744415,-0.00522597,1,kruskal,8.42252000
665,62790,0.28440076,188.84210526,6.49978704,11.04755110,49.92467012,28.81893255,0.01111273,99.99937439,0.00326495,1,prim,6.64425400
3523,7472,0.00120438,4.24183934,8.16706818,8.91891798,50.21141941,28.99787122,0.01510835,99.99876404,-0.01618981,1,kruskal,5.14364100
771,168231,0.56674920,436.39688716,6.64768837,12.03309331,49.97006913,28.85706383,0.01022596,99.99930573,0.00097813,1,prim,17.13903000
1483,1482,0.00134862,1.99865138,7.30182234,7.30114781,50.28527898,28.58281644,0.01306097,99.93855286,0.00248438,1,kruskal,1.70945400
307,3403,0.07244896,22.16938111,5.72684775,8.13241267,50.26143809,28.72954809,0.05603186,99.99355316,-0.00965333,1,kruskal,0.71330500
562,107812,0.68390837,383.67259786,6.33150185,11.58814425,50.08351202,28.89013062,0.01016627,99.99916077,-0.00333294,1,prim,8.86932000
637,29363,0.14495522,92.19152276,6.45676966,10.28749066,49.97141258,28.84116282,0.01001851,99.99880981,0.00794628,1,prim,3.66080800
10088,53599,0.00105346,10.62628866,9.21910188,10.88928569,50.03708309,28.89184243,0.01166555,99.99952698,-0.00404146,1,kruskal,28.55133800
356,2560,0.04051274,14.38202247,5.87493073,7.84776254,49.12916549,29.20222084,0.05136286,99.93545532,0.03680693,1,kruskal,0.66217700
1615,137222,0.10528771,169.93436533,7.38709024,11.82935533,50.00099723,28.87996010,0.01020853,99.99925232,-0.00091791,1,prim,22.22740900
640,114696,0.56091549,358.42500000,6.46146818,11.65004043,50.10675385,28.83135030,0.01123025,99.99961090,-0.00319908,1,prim,11.98674000
372,22094,0.32017506,118.78494624,5.91889385,10.00306136,49.94832301,28.87961093,0.01057056,99.98157501,0.00372825,1,prim,2.29666600
3330,43934,0.00792634,26.38678679,8.11072758,10.69044379,49.86883948,28.83808406,0.01495244,99.99858856,0.00750132,1,kruskal,11.67650700
816,43968,0.13222663,107.76470588,6.70441435,10.69121738,50.07070447,28.80465973,0.01278079,99.98757172,-0.00288907,1,prim,6.31191600
1289,1288,0.00155159,1.99844841,7.16162200,7.16084591,49.57745171,28.56170561,0.09367073,99.98954010,0.01728863,1,kruskal,1.52896400
1348,67442,0.07428531,100.06231454,7.20637729,11.11902325,49.94041555,28.82902685,0.01208230,99.99992371,0.00259452,1,prim,9.88882300
13852,119696,0.00124772,17.28212532,9.53618491,11.69271047,49.89432516,28.85472385,0.01319589,99.99880219,0.00206478,1,kruskal,55.99917800
13040,147361,0.00173337,22.60138037,9.47577684,11.90064064,50.02829664,28.84692819,0.01099595,99.99839783,-0.00123904,1,kruskal,59.26267900
1201,17233,0.02391479,28.69775187,7.09090982,9.75458143,50.00275759,28.97194715,0.01107178,99.98925018,-0.00616784,1,prim,3.79631900
854,3081,0.00845892,7.21545667,6.74993119,8.03300950,49.75669035,29.03804499,0.04612675,99.99030304,0.01599555,1,kruskal,1.34886000
316,4462,0.08965240,28.24050633,5.75574221,8.40335237,49.62655345,28.71208840,0.01638008,99.98642731,0.03348649,1,prim,0.86669200
532,31704,0.22445945,119.18796992,6.27664349,10.36419813,49.90704163,28.90035062,0.01054805,99.99982452,0.00222653,1,prim,3.59065000
1276,47340,0.05819657,74.20062696,7.15148546,10.76511088,50.19806165,28.93109022,0.01112742,99.99865723,-0.00444681,1,prim,7.99695800
4954,32238,0.00262769,13.01493742,8.50795061,10.38090116,50.13502822,28.72408427,0.01130305,99.99732208,-0.01006773,1,kruskal,12.02672000
3958,50848,0.00649325,25.69378474,8.28349413,10.83659607,50.09653190,28.87959838,0.01292359,99.99937439,-0.00214391,1,kruskal,14.48628700
2590,8635,0.00257549,6.66795367,7.85941315,9.06357899,49.84670230,28.91711089,0.03510553,99.99564362,0.00214519,1,kruskal,4.36306100
1117,1116,0.00179051,1.99820949,7.01840180,7.01750614,51.01811882,29.33603041,0.09107677,99.96881104,-0.00008782,1,kruskal,1.29926900
754,1738,0.00612228,4.61007958,6.62539237,7.46049031,50.52213552,29.13768923,0.01259850,99.93113708,-0.01885290,1,kruskal,1.02834400
938,74612,0.16978380,159.08742004,6.84374995,11.22005663,49.89674760,28.97835848,0.01002801,99.99843597,0.00530940,1,prim,9.40180800
317,4702,0.09387853,29.66561514,5.75890177,8.45574323,49.61017892,28.99015318,0.02889846,99.97755432,0.00186336,1,prim,0.87152100
3026,8278,0.00180868,5.47124917,8.01499689,9.02135667,49.61201687,28.87429068,0.01401453,99.99712372,0.01791904,1,kruskal,4.97695400
1727,82201,0.05515361,95.19513607,7.45414108,11.31692275,49.98077349,28.87923319,0.01163421,99.99876404,-0.00001601,1,prim,14.83863600
7695,51375,0.00173549,13.35282651,8.94832605,10.84690695,50.17787945,28.93559191,0.01550771,99.99942780,-0.01409157,1,kruskal,22.65850600
2039,6702,0.00322562,6.57381069,7.62021477,8.81016127,50.53761733,28.97137597,0.02095205,99.99920654,-0.02191495,1,kruskal,3.19855700
866,5677,0.01515706,13.11085450,6.76388491,8.64417820,49.81377653,28.82834595,0.03733442,99.98603821,0.00478314,1,kruskal,1.69693100
1840,38902,0.02299336,42.28478261,7.51752085,10.56880094,49.97237945,28.71943650,0.01151604,99.99845886,-0.00131563,1,prim,8.03976800
658,1066,0.00493169,3.24012158,6.48920493,6.97166860,50.45683265,28.76310989,0.07889691,99.71795654,-0.00514169,1,kruskal,0.80292900
2479,54409,0.01771426,43.89592578,7.81561053,10.90428486,49.98165718,28.85837321,0.01316183,99.99986267,0.00028868,1,prim,12.27210500
561,54195,0.34501528,193.20855615,6.32972091,10.90034393,49.90405889,28.81622412,0.01052077,99.99959564,0.00238552,1,prim,5.55614300
974,112196,0.23677485,230.38193018,6.88141130,11.62800262,49.95310522,28.79981741,0.01448943,99.99988556,0.00196924,1,prim,13.53923200
2247,3382,0.00134027,3.01023587,7.71735127,8.12622253,50.44201439,29.04713655,0.05448003,99.95825958,-0.02550621,1,kruskal,2.89325600
2042,185407,0.08897282,181.59353575,7.62168500,12.13030869,49.90903138,28.88402137,0.01066413,99.99998474,0.00243105,1,prim,30.93575200
1691,1790,0.00125272,2.11709048,7.43307535,7.48997090,49.91778469,28.90035653,0.01330645,99.99644470,-0.01323106,1,kruskal,1.96467000
373,4495,0.06478999,24.10187668,5.92157842,8.41072095,49.47164808,28.80559595,0.02127081,99.98550415,0.02005716,1,kruskal,0.93002600
326,2420,0.04568193,14.84662577,5.78689738,7.79152282,51.02624755,28.85192594,0.05466241,99.99829102,-0.07250361,1,kruskal,0.61367700
456,548,0.00528244,2.40350877,6.12249281,6.30627529,49.89895018,28.77406147,0.03038373,99.83381653,-0.00404062,1,kruskal,0.48475500
488,487,0.00409836,1.99590164,6.19031541,6.18826412,50.19875149,29.52169175,0.30526924,99.79212952,0.01607090,1,kruskal,0.49138400
5175,18561,0.00138642,7.17333333,8.55159462,9.82881788,50.12932575,28.77086456,0.01662023,99.99720764,-0.00775802,1,kruskal,9.45589400
1593,39746,0.03134473,49.90081607,7.37337431,10.59026449,49.81651703,28.92598627,0.01027525,99.99983978,0.00843663,1,prim,7.35913100
1192,91902,0.12946934,154.19798658,7.08338785,11.42847807,50.04442653,28.83672225,0.01053094,99.99967957,-0.00255671,1,prim,12.25692600
439,3012,0.03132899,13.72209567,6.08449941,8.01035959,49.45327491,28.90100166,0.06328118,99.96913147,0.02770430,1,kruskal,0.81032700
4690,28430,0.00258555,12.12366738,8.45318786,10.25520020,50.09849912,28.82145166,0.01334099,99.99382019,0.00038252,1,kruskal,11.39654900
1034,72861,0.13642824,140.93036750,6.94119006,11.19630880,49.99148376,28.84189292,0.01032679,99.99905396,-0.00067194,1,prim,9.50200700
1125,6345,0.01003559,11.28000000,7.02553831,8.75542238,49.63987456,29.10690488,0.03167404,99.98152161,0.02472329,1,kruskal,2.09503400
831,53688,0.15567831,129.21299639,6.72262979,10.89094479,49.76162166,28.84994319,0.01325069,99.99836731,0.00755090,1,prim,6.66696800
3570,151853,0.02383629,85.07170868,8.18032087,11.93066823,49.92951117,28.90426188,0.01024391,99.99977112,0.00193299,1,prim,33.61007100
315,1392,0.02814680,8.83809524,5.75257264,7.23849684,51.70741836,29.40244292,0.11966100,99.96685791,-0.05260102,1,kruskal,0.46823200
725,40933,0.15596495,112.91862069,6.58617165,10.61969186,50.09672802,28.85152423,0.01163249,99.99820709,-0.00526552,1,prim,4.96292700
363,562,0.00855364,3.09641873,5.89440283,6.33150185,47.90625862,29.02811265,0.03708285,99.65296936,0.07622910,1,kruskal,0.40770900
1126,41462,0.06546201,73.64476021,7.02642681,10.63253262,49.77975814,28.95668108,0.01148040,99.99826050,0.01219337,1,prim,6.26502200
867,20153,0.05368250,46.48904268,6.76503898,9.91110844,50.10560117,28.76674323,0.02697617,99.99714661,-0.00600935,1,prim,3.37368800
380,1347,0.01870574,7.08947368,5.94017125,7.20563518,50.09759669,28.97059840,0.01945338,99.95831299,-0.00733387,1,kruskal,0.53173200
691,179032,0.75098890,518.18234443,6.53813982,12.09531984,50.09950742,28.85248650,0.01007420,99.99975586,-0.00223966,1,prim,14.40719800
742,171941,0.62544242,463.45283019,6.60934924,12.05490667,50.01503125,28.84925141,0.01116255,99.99877930,0.00044166,1,prim,14.47185200
545,30782,0.20764976,112.96146789,6.30078579,10.33468538,49.82202712,28.89428946,0.01081608,99.99490356,0.00356547,1,prim,3.41249900
489,75041,0.62892655,306.91615542,6.19236249,11.22578991,50.05511967,28.85226984,0.01057943,99.99600983,-0.00749310,1,prim,6.27232400
1023,34877,0.06671793,68.18572825,6.93049477,10.45958287,50.21716676,28.79475120,0.01160234,99.99938965,-0.01274191,1,prim,5.21673700
433,28701,0.30687067,132.56812933,6.07073773,10.26468724,50.15409227,28.87757427,0.01029713,99.98531342,0.00031230,1,prim,3.01189900
1114,42526,0.06859685,76.34829443,7.01571242,10.65787093,50.11578195,28.94175679,0.01035866,99.99563599,-0.00683887,1,prim,6.43362000
350,40024,0.65532542,228.70857143,5.85793315,10.59723455,50.10153356,28.86208677,0.01044126,99.99731445,-0.01134562,1,prim,3.25927200
11058,85323,0.00139567,15.43190450,9.31090943,11.35419933,49.94897014,28.87530387,0.01097383,99.99574280,0.00520720,1,kruskal,40.22737200
1374,48621,0.05154620,70.77292576,7.22548147,10.79181082,49.87215963,28.89124551,0.01357355,99.99965668,0.00104979,1,prim,7.62831200
2298,7180,0.00272047,6.24891210,7.73979446,8.87905466,49.65571434,28.99539645,0.01633627,99.99549103,0.01630077,1,kruskal,3.52201500
2856,52942,0.01298572,37.07422969,7.95717732,10.87695225,49.99929797,28.88004629,0.01020752,99.99822998,0.00188565,1,kruskal,12.36721100
887,886,0.00225479,1.99774521,6.78784498,6.78671695,49.10666734,29.07560159,0.04946969,99.92397308,0.01127544,1,kruskal,1.00582400
566,45354,0.28364864,160.26148410,6.33859408,10.72225365,49.98252894,28.83203002,0.01103967,99.99858856,0.00733408,1,prim,4.90230900
1116,2642,0.00424643,4.73476703,7.01750614,7.87929149,49.69997848,28.98768700,0.01401858,99.98091125,-0.00091134,1,kruskal,1.58064500
842,841,0.00237530,1.99762470,6.73578001,6.73459166,51.52891498,28.74070761,0.10740334,99.81655884,-0.09205941,1,kruskal,0.93995200
424,423,0.00471698,1.99528302,6.04973346,6.04737218,51.71254310,29.76373520,0.09399778,99.88140869,-0.03547442,1,kruskal,0.43539100
374,373,0.00534759,1.99465241,5.92425580,5.92157842,49.21733221,29.20179527,0.66188788,99.89093781,0.07665552,1,kruskal,0.38447300
1571,17638,0.01430222,22.45448759,7.35946764,9.77781094,49.72272114,28.88172635,0.01089035,99.98834229,0.01373324,1,kruskal,4.40386400
5731,53463,0.00325610,18.65747688,8.65364531,10.88674510,49.94593120,28.84541600,0.01075448,99.99639130,0.00335685,1,kruskal,19.53378900
781,41560,0.13644571,106.42765685,6.66057515,10.63489345,50.34759397,28.78326486,0.01456607,99.99690247,-0.01571224,1,prim,5.46275100
1919,112795,0.06129094,117.55601876,7.55955950,11.63332729,50.24300338,28.84010993,0.01018501,99.99980164,-0.00760885,1,prim,18.70441300
504,503,0.00396825,1.99603175,6.22257627,6.22059017,49.92273373,29.31408910,0.01661604,99.43264008,-0.02163220,1,kruskal,0.51176600
409,408,0.00488998,1.99511002,6.01371516,6.01126717,47.38156563,29.45360946,0.01165058,99.72226715,0.09595099,1,kruskal,0.42021200
454,37932,0.36887709,167.10132159,6.11809720,10.54355036,50.04247621,28.82670484,0.01276405,99.99597168,0.00243826,1,prim,3.81572100
2918,45369,0.01066025,31.09595613,7.97865373,10.72258433,50.15476121,28.82848351,0.01164271,99.99974823,-0.00447418,1,kruskal,11.24311100
1955,60608,0.03173136,62.00306905,7.57814547,11.01218218,49.74134068,28.92699300,0.01356225,99.99903107,0.01497122,1,prim,10.93136300
14102,119492,0.00120182,16.94681605,9.55407191,11.69100470,49.94884321,28.94839492,0.01014995,99.99909210,0.00012864,1,kruskal,56.79149800
